# scale_factor(a)       Density contrast    Growth_factor(D(z))
3.209993209993209917e-01 1.902919910554117444e-03 4.037674861625402123e-01
3.219993219993220190e-01 1.908620826680817312e-03 4.049771243404448606e-01
3.229993229993230464e-01 1.914319052978070762e-03 4.061861917819418188e-01
3.239993239993240182e-01 1.920014575778409812e-03 4.073946855870251293e-01
3.249993249993250455e-01 1.925707381414367781e-03 4.086026028556890011e-01
3.259993259993260173e-01 1.931397456218476253e-03 4.098099406879274209e-01
3.269993269993270446e-01 1.937084786523268331e-03 4.110166961837345423e-01
3.279993279993280164e-01 1.942769358661275599e-03 4.122228664431041856e-01
3.289993289993290437e-01 1.948451158965031592e-03 4.134284485660307817e-01
3.299993299993300155e-01 1.954130012346000627e-03 4.146334054016823090e-01
3.309993309993310429e-01 1.959806247496954056e-03 4.158378066931168737e-01
3.319993319993320147e-01 1.965479665049292123e-03 4.170416101376827056e-01
3.329993329993330420e-01 1.971150251325763225e-03 4.182448128332978965e-01
3.339993339993340138e-01 1.976817992643452749e-03 4.194474118766788884e-01
3.349993349993350411e-01 1.982482875313785250e-03 4.206494043633410840e-01
3.359993359993360129e-01 1.988144885642521842e-03 4.218507873875980141e-01
3.369993369993370402e-01 1.993804009929762370e-03 4.230515580425622257e-01
3.379993379993380120e-01 1.999460234469943240e-03 4.242517134201443940e-01
3.389993389993390394e-01 2.005113545551840456e-03 4.254512506110542103e-01
3.399993399993400112e-01 2.010763929458566149e-03 4.266501667047996604e-01
3.409993409993410385e-01 2.016411372467572048e-03 4.278484587896875246e-01
3.419993419993420103e-01 2.022055860850646009e-03 4.290461239528229331e-01
3.429993429993430376e-01 2.027697380873915052e-03 4.302431592801098659e-01
3.439993439993440094e-01 2.033335918797842326e-03 4.314395618562504864e-01
3.449993449993450367e-01 2.038971460877231443e-03 4.326353287647461965e-01
3.459993459993460085e-01 2.044603993361220843e-03 4.338304570878961375e-01
3.469993469993470359e-01 2.050233502493289863e-03 4.350249439067989665e-01
3.479993479993480077e-01 2.055859974511252235e-03 4.362187863013509137e-01
3.489993489993490350e-01 2.061483395647263021e-03 4.374119813502477250e-01
3.499993499993500068e-01 2.067103752127812544e-03 4.386045261309831633e-01
3.509993509993510341e-01 2.072721030173730293e-03 4.397964177198497859e-01
3.519993519993520059e-01 2.078335216000182749e-03 4.409876531919385556e-01
